Epoch | Train NLL | Val NLL | Patience | LR
  1/50 | -1.296346 | -1.439006 | 0/12 | 5.00e-04
  2/50 | -1.566660 | -1.694998 | 0/12 | 5.00e-04
  3/50 | -1.586067 | -1.698362 | 0/12 | 5.00e-04
  4/50 | -1.734045 | -1.974943 | 0/12 | 5.00e-04
  5/50 | -1.797131 | -1.946499 | 1/12 | 5.00e-04
  6/50 | -1.860630 | -1.989706 | 0/12 | 5.00e-04
  7/50 | -1.894396 | -2.094372 | 0/12 | 5.00e-04
  8/50 | -1.961626 | -2.211534 | 0/12 | 5.00e-04
  9/50 | -2.006410 | -2.251929 | 0/12 | 5.00e-04
