Epoch | Train NLL | Val NLL | Patience | LR
  1/50 | -1.159040 | -1.434951 | 0/12 | 5.00e-04
  2/50 | -1.431896 | -1.527440 | 0/12 | 5.00e-04
  3/50 | -1.508485 | -1.567138 | 0/12 | 5.00e-04
  4/50 | -1.588863 | -1.774432 | 0/12 | 5.00e-04
  5/50 | -1.672532 | -1.780159 | 0/12 | 5.00e-04
  6/50 | -1.738839 | -1.942478 | 0/12 | 5.00e-04
  7/50 | -1.817368 | -2.013890 | 0/12 | 5.00e-04
  8/50 | -1.859817 | -2.077149 | 0/12 | 5.00e-04
